artist,track_or_project_title,release_type,confidence_score,extraction_method,source_article_title,source_article_url,source_name,article_date,embedded_music_links,release_article
Maffio,Fiesta En La Ciudad (feat. KRZ & Diana Landa),single,1.0,spotify_playlist_api,Maffio - Fiesta En La Ciudad (feat. KRZ & Diana Landa),https://open.spotify.com/track/1Gu7K4GKdUdfkVewxeKHhl,Spotify Playlist,2024-09-19,https://open.spotify.com/track/1Gu7K4GKdUdfkVewxeKHhl,True
Alok,The Heat,single,1.0,spotify_playlist_api,Alok - The Heat,https://open.spotify.com/track/48dpaw8uNJOaOQqh4tuk7p,Spotify Playlist,2024-09-06,https://open.spotify.com/track/48dpaw8uNJOaOQqh4tuk7p,True
ZAP,Them Days,single,1.0,spotify_playlist_api,ZAP - Them Days,https://open.spotify.com/track/0TsQZAv0M78wnNbpOqB55I,Spotify Playlist,2024-08-23,https://open.spotify.com/track/0TsQZAv0M78wnNbpOqB55I,True
Calvin Harris,Free (with Ellie Goulding),album,1.0,spotify_playlist_api,Calvin Harris - Free (with Ellie Goulding),https://open.spotify.com/track/6RcMkoRbHc6HnMHngvY2Vs,Spotify Playlist,2024-08-09,https://open.spotify.com/track/6RcMkoRbHc6HnMHngvY2Vs,True
Vibey Squares,Get Away,single,1.0,spotify_playlist_api,Vibey Squares - Get Away,https://open.spotify.com/track/1Y735sM0snvW5bPFHRNgum,Spotify Playlist,2024-08-16,https://open.spotify.com/track/1Y735sM0snvW5bPFHRNgum,True
W&W,Axel F (Take It To The Floor) (with Gabry Ponte),single,1.0,spotify_playlist_api,W&W - Axel F (Take It To The Floor) (with Gabry Ponte),https://open.spotify.com/track/69akic9gR26niltxBY8pFm,Spotify Playlist,2024-07-26,https://open.spotify.com/track/69akic9gR26niltxBY8pFm,True
Raaban,ICONIC,single,1.0,spotify_playlist_api,Raaban - ICONIC,https://open.spotify.com/track/1XtPkwEPrZkUt4vVOtHK3i,Spotify Playlist,2024-08-02,https://open.spotify.com/track/1XtPkwEPrZkUt4vVOtHK3i,True
Disciples,If I Stay,single,1.0,spotify_playlist_api,Disciples - If I Stay,https://open.spotify.com/track/3bjL4dOZv3rXciUCcNknow,Spotify Playlist,2024-08-01,https://open.spotify.com/track/3bjL4dOZv3rXciUCcNknow,True
Good Vibe Delivery,Know Your Heart,single,1.0,spotify_playlist_api,Good Vibe Delivery - Know Your Heart,https://open.spotify.com/track/2rKl6rEDn8Himv4PEogSzT,Spotify Playlist,2024-08-02,https://open.spotify.com/track/2rKl6rEDn8Himv4PEogSzT,True
Kids Of Revolution,Alive,single,1.0,spotify_playlist_api,Kids Of Revolution - Alive,https://open.spotify.com/track/4cieFd2tNwUCS4aTBiO7cS,Spotify Playlist,2024-08-02,https://open.spotify.com/track/4cieFd2tNwUCS4aTBiO7cS,True
Sigala,It's A Feeling,single,1.0,spotify_playlist_api,Sigala - It's A Feeling,https://open.spotify.com/track/3py9E6Yll3JY9VKQEaZzP8,Spotify Playlist,2024-07-05,https://open.spotify.com/track/3py9E6Yll3JY9VKQEaZzP8,True
Kid Kobe,ME&U,single,1.0,spotify_playlist_api,Kid Kobe - ME&U,https://open.spotify.com/track/5QxqDKEjiUeZqpYgjbKgNv,Spotify Playlist,2024-07-05,https://open.spotify.com/track/5QxqDKEjiUeZqpYgjbKgNv,True
Alok,Summer's Back,single,1.0,spotify_playlist_api,Alok - Summer's Back,https://open.spotify.com/track/4lbBiqC2alVR4ooruZSe0o,Spotify Playlist,2024-06-21,https://open.spotify.com/track/4lbBiqC2alVR4ooruZSe0o,True
IZKO,Sun is Up (feat. Ima Sobé),single,1.0,spotify_playlist_api,IZKO - Sun is Up (feat. Ima Sobé),https://open.spotify.com/track/1XfntmFyQe6nFEMsOYmesk,Spotify Playlist,2024-06-21,https://open.spotify.com/track/1XfntmFyQe6nFEMsOYmesk,True
Kygo,Me Before You,album,1.0,spotify_playlist_api,Kygo - Me Before You,https://open.spotify.com/track/3zLIKAkrLLwzNe4RsD5EBC,Spotify Playlist,2024-06-21,https://open.spotify.com/track/3zLIKAkrLLwzNe4RsD5EBC,True
Good Vibe Delivery,Get Back,single,1.0,spotify_playlist_api,Good Vibe Delivery - Get Back,https://open.spotify.com/track/30J5Ke1tGpT743hxR4Gur0,Spotify Playlist,2024-07-05,https://open.spotify.com/track/30J5Ke1tGpT743hxR4Gur0,True
Vibey Squares,Dance Tonight,single,1.0,spotify_playlist_api,Vibey Squares - Dance Tonight,https://open.spotify.com/track/1Be6fXFFirXxCpTQyxrSkH,Spotify Playlist,2024-06-14,https://open.spotify.com/track/1Be6fXFFirXxCpTQyxrSkH,True
Kygo,Without You (with HAYLA),album,1.0,spotify_playlist_api,Kygo - Without You (with HAYLA),https://open.spotify.com/track/6L9UuUMs32tHkwPufnmZee,Spotify Playlist,2024-06-21,https://open.spotify.com/track/6L9UuUMs32tHkwPufnmZee,True
Haze & Mellow,Under The Sun,single,1.0,spotify_playlist_api,Haze & Mellow - Under The Sun,https://open.spotify.com/track/5q8CrNOf30rGoi0Cl7jR17,Spotify Playlist,2024-06-07,https://open.spotify.com/track/5q8CrNOf30rGoi0Cl7jR17,True
Martin Mix,You Got The Love,single,1.0,spotify_playlist_api,Martin Mix - You Got The Love,https://open.spotify.com/track/73DTUyzPGqjLDsLfwisgOU,Spotify Playlist,2024-05-31,https://open.spotify.com/track/73DTUyzPGqjLDsLfwisgOU,True
TEN TIMES,The Other Side,single,1.0,spotify_playlist_api,TEN TIMES - The Other Side,https://open.spotify.com/track/42jJvayBag9TLt7O9OsAIe,Spotify Playlist,2024-05-17,https://open.spotify.com/track/42jJvayBag9TLt7O9OsAIe,True
Cookies & Cream,Heaven,single,1.0,spotify_playlist_api,Cookies & Cream - Heaven,https://open.spotify.com/track/6tNXJSZ1VRjhih5h2285J4,Spotify Playlist,2024-05-24,https://open.spotify.com/track/6tNXJSZ1VRjhih5h2285J4,True
Good Vibe Delivery,Great Escape,single,1.0,spotify_playlist_api,Good Vibe Delivery - Great Escape,https://open.spotify.com/track/5kRZ78omccveQIa6Xg7OSA,Spotify Playlist,2024-05-10,https://open.spotify.com/track/5kRZ78omccveQIa6Xg7OSA,True
Frank Walker,Youngblood (feat. Josh Breaks),single,1.0,spotify_playlist_api,Frank Walker - Youngblood (feat. Josh Breaks),https://open.spotify.com/track/1FgMrAXjFDiTYf9uzoFYLg,Spotify Playlist,2024-05-10,https://open.spotify.com/track/1FgMrAXjFDiTYf9uzoFYLg,True
Cookies & Cream,Lose My Love,single,1.0,spotify_playlist_api,Cookies & Cream - Lose My Love,https://open.spotify.com/track/5obkgqVuxGlPL7oRNkte4H,Spotify Playlist,2024-05-03,https://open.spotify.com/track/5obkgqVuxGlPL7oRNkte4H,True
Kid Kobe,so bad,single,1.0,spotify_playlist_api,Kid Kobe - so bad,https://open.spotify.com/track/7ImNv64ON9RhXZfRPBiyHZ,Spotify Playlist,2024-04-12,https://open.spotify.com/track/7ImNv64ON9RhXZfRPBiyHZ,True
Calvin Harris,Lovers In A Past Life (with Rag'n'Bone Man),single,1.0,spotify_playlist_api,Calvin Harris - Lovers In A Past Life (with Rag'n'Bone Man),https://open.spotify.com/track/6v4ABPB255HDSWyIj3S9Wn,Spotify Playlist,2024-02-16,https://open.spotify.com/track/6v4ABPB255HDSWyIj3S9Wn,True
Lucas Estrada,Loose Ends,single,1.0,spotify_playlist_api,Lucas Estrada - Loose Ends,https://open.spotify.com/track/1IAGVO9a3LDO5VttJ96DtA,Spotify Playlist,2024-03-29,https://open.spotify.com/track/1IAGVO9a3LDO5VttJ96DtA,True
Sam Feldt,The Confession,single,1.0,spotify_playlist_api,Sam Feldt - The Confession,https://open.spotify.com/track/4egjjgLWqhHkBNXtVMX6Qn,Spotify Playlist,2024-03-08,https://open.spotify.com/track/4egjjgLWqhHkBNXtVMX6Qn,True
recens,Never Gonna Be,single,1.0,spotify_playlist_api,recens - Never Gonna Be,https://open.spotify.com/track/1vd0NwE20zmKJHzfCVYsiE,Spotify Playlist,2024-03-01,https://open.spotify.com/track/1vd0NwE20zmKJHzfCVYsiE,True
Kygo,Whatever,single,1.0,spotify_playlist_api,Kygo - Whatever,https://open.spotify.com/track/0LMwmV37RCmBO2so0szAFs,Spotify Playlist,2024-01-19,https://open.spotify.com/track/0LMwmV37RCmBO2so0szAFs,True
Lucas Estrada,Bad Town,single,1.0,spotify_playlist_api,Lucas Estrada - Bad Town,https://open.spotify.com/track/0mrWKdbfFPn4D4aLw887gS,Spotify Playlist,2024-03-01,https://open.spotify.com/track/0mrWKdbfFPn4D4aLw887gS,True
John De Sohn,Enough,single,1.0,spotify_playlist_api,John De Sohn - Enough,https://open.spotify.com/track/3C4diplBpShiL1GKW4rT16,Spotify Playlist,2024-03-01,https://open.spotify.com/track/3C4diplBpShiL1GKW4rT16,True
John De Sohn,Like U,single,1.0,spotify_playlist_api,John De Sohn - Like U,https://open.spotify.com/track/4WoGhfcnnkcU5W28x2rhOP,Spotify Playlist,2024-02-09,https://open.spotify.com/track/4WoGhfcnnkcU5W28x2rhOP,True
Ben Nicky,Let Me Go,single,1.0,spotify_playlist_api,Ben Nicky - Let Me Go,https://open.spotify.com/track/51k0hDADD5mqWAKgHsTYTC,Spotify Playlist,2024-01-18,https://open.spotify.com/track/51k0hDADD5mqWAKgHsTYTC,True
Alok,Deep In Your Love,single,1.0,spotify_playlist_api,Alok - Deep In Your Love,https://open.spotify.com/track/0sftzYE0YgPHXrvJyUyGjB,Spotify Playlist,2024-01-12,https://open.spotify.com/track/0sftzYE0YgPHXrvJyUyGjB,True
The High,On my mind,single,1.0,spotify_playlist_api,The High - On my mind,https://open.spotify.com/track/0hrWjkOGlfONv1Nsja2VDU,Spotify Playlist,2024-03-01,https://open.spotify.com/track/0hrWjkOGlfONv1Nsja2VDU,True
AVIGA,Close Ur Eyes,single,1.0,spotify_playlist_api,AVIGA - Close Ur Eyes,https://open.spotify.com/track/6MgFjFGaFyv92JcqwtAnWJ,Spotify Playlist,2024-01-19,https://open.spotify.com/track/6MgFjFGaFyv92JcqwtAnWJ,True
Frank Walker,Missing You,single,1.0,spotify_playlist_api,Frank Walker - Missing You,https://open.spotify.com/track/0Ae4YMelaM5V6uWa5HNyKw,Spotify Playlist,2024-01-12,https://open.spotify.com/track/0Ae4YMelaM5V6uWa5HNyKw,True
Zara Larsson,On My Love - Hypaton Remix,single,1.0,spotify_playlist_api,Zara Larsson - On My Love - Hypaton Remix,https://open.spotify.com/track/0p30mMKiymrvaaeiXoU3a5,Spotify Playlist,2023-11-30,https://open.spotify.com/track/0p30mMKiymrvaaeiXoU3a5,True
Twelve,Blank Space,single,1.0,spotify_playlist_api,Twelve - Blank Space,https://open.spotify.com/track/3DwoZZBhjJ1vxPkzNHy0E7,Spotify Playlist,2023-12-29,https://open.spotify.com/track/3DwoZZBhjJ1vxPkzNHy0E7,True
Fools Like Us,Freed From Desire,single,1.0,spotify_playlist_api,Fools Like Us - Freed From Desire,https://open.spotify.com/track/0FZJooaPQwWHARV8qDgq6a,Spotify Playlist,2023-12-29,https://open.spotify.com/track/0FZJooaPQwWHARV8qDgq6a,True
Switch Disco,WHAT YOU WANT,EP,1.0,spotify_playlist_api,Switch Disco - WHAT YOU WANT,https://open.spotify.com/track/490ZFiP79LnznD56NckX8N,Spotify Playlist,2023-12-15,https://open.spotify.com/track/490ZFiP79LnznD56NckX8N,True
Axel Johansson,Dark Waters (feat. HOLT),single,1.0,spotify_playlist_api,Axel Johansson - Dark Waters (feat. HOLT),https://open.spotify.com/track/2j4bCIxx7IReA1d1gGw4hF,Spotify Playlist,2023-12-15,https://open.spotify.com/track/2j4bCIxx7IReA1d1gGw4hF,True
Lost Frequencies,All Stand Together,album,1.0,spotify_playlist_api,Lost Frequencies - All Stand Together,https://open.spotify.com/track/5Tg7ljm6nxJiBh8jl6cpPz,Spotify Playlist,2023-11-10,https://open.spotify.com/track/5Tg7ljm6nxJiBh8jl6cpPz,True
Switch Disco,EASE MY MIND,EP,1.0,spotify_playlist_api,Switch Disco - EASE MY MIND,https://open.spotify.com/track/1Fb6QxHTflo5jIeUnseNzM,Spotify Playlist,2023-12-15,https://open.spotify.com/track/1Fb6QxHTflo5jIeUnseNzM,True
The Magician,Love On You (feat. Griff Clawson),single,1.0,spotify_playlist_api,The Magician - Love On You (feat. Griff Clawson),https://open.spotify.com/track/7Iv0928rZ28KjivhAJPqfC,Spotify Playlist,2023-11-10,https://open.spotify.com/track/7Iv0928rZ28KjivhAJPqfC,True
Tate McRae,greedy - Alok remix,single,1.0,spotify_playlist_api,Tate McRae - greedy - Alok remix,https://open.spotify.com/track/2oPEiTNB4vuSAj0EQN5TlS,Spotify Playlist,2023-10-27,https://open.spotify.com/track/2oPEiTNB4vuSAj0EQN5TlS,True
Zara Larsson,On My Love (feat. David Guetta) - Niklas Dee Remix,single,1.0,spotify_playlist_api,Zara Larsson - On My Love (feat. David Guetta) - Niklas Dee Remix,https://open.spotify.com/track/1bbM4tDWNKU6n5M3lBOQE8,Spotify Playlist,2023-09-14,https://open.spotify.com/track/1bbM4tDWNKU6n5M3lBOQE8,True
Sam Feldt,Memories,single,1.0,spotify_playlist_api,Sam Feldt - Memories,https://open.spotify.com/track/4r9kj0CqH7RCp6Oxx56SvN,Spotify Playlist,2023-10-20,https://open.spotify.com/track/4r9kj0CqH7RCp6Oxx56SvN,True
Martin Jensen,Hollywood,single,1.0,spotify_playlist_api,Martin Jensen - Hollywood,https://open.spotify.com/track/23JWLtiaMJzKZsk2eN2vJb,Spotify Playlist,2023-10-20,https://open.spotify.com/track/23JWLtiaMJzKZsk2eN2vJb,True
Zara Larsson,On My Love,single,1.0,spotify_playlist_api,Zara Larsson - On My Love,https://open.spotify.com/track/0dxp7DyPJEo6JhtnjUtBnN,Spotify Playlist,2023-09-15,https://open.spotify.com/track/0dxp7DyPJEo6JhtnjUtBnN,True
Alok,Jungle,single,1.0,spotify_playlist_api,Alok - Jungle,https://open.spotify.com/track/0OvO2X2Q3i98dc5RcgEN3x,Spotify Playlist,2023-09-22,https://open.spotify.com/track/0OvO2X2Q3i98dc5RcgEN3x,True
Dom Dolla,Saving Up,single,1.0,spotify_playlist_api,Dom Dolla - Saving Up,https://open.spotify.com/track/787Y2idwCU2Rk60Prv4wpr,Spotify Playlist,2023-10-06,https://open.spotify.com/track/787Y2idwCU2Rk60Prv4wpr,True
Martin Garrix,Real Love,single,1.0,spotify_playlist_api,Martin Garrix - Real Love,https://open.spotify.com/track/6afdNrotJ1PCt9DoFiHpLj,Spotify Playlist,2023-09-22,https://open.spotify.com/track/6afdNrotJ1PCt9DoFiHpLj,True
cassö,Prada,single,1.0,spotify_playlist_api,cassö - Prada,https://open.spotify.com/track/59NraMJsLaMCVtwXTSia8i,Spotify Playlist,2023-08-11,https://open.spotify.com/track/59NraMJsLaMCVtwXTSia8i,True
Aurora Echo,Echo In My Mind,single,1.0,spotify_playlist_api,Aurora Echo - Echo In My Mind,https://open.spotify.com/track/7IcYfAPCot53epN1HKp9z7,Spotify Playlist,2023-10-06,https://open.spotify.com/track/7IcYfAPCot53epN1HKp9z7,True
Prezioso,I Follow Rivers,single,1.0,spotify_playlist_api,Prezioso - I Follow Rivers,https://open.spotify.com/track/2hBG8hwCNBzwNOOTa4elCG,Spotify Playlist,2023-09-22,https://open.spotify.com/track/2hBG8hwCNBzwNOOTa4elCG,True
Lost Frequencies,Dive,single,1.0,spotify_playlist_api,Lost Frequencies - Dive,https://open.spotify.com/track/0CVXJyYIQPnZE2kAHdx2DP,Spotify Playlist,2023-09-01,https://open.spotify.com/track/0CVXJyYIQPnZE2kAHdx2DP,True
BUNT.,Love,EP,1.0,spotify_playlist_api,BUNT. - Love,https://open.spotify.com/track/2JCFm7pOuEP0cItCq6t3bd,Spotify Playlist,2023-09-08,https://open.spotify.com/track/2JCFm7pOuEP0cItCq6t3bd,True
Alan Walker,The Spectre,single,1.0,spotify_playlist_api,Alan Walker - The Spectre,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ,Spotify Playlist,2017-09-15,https://open.spotify.com/track/2DGa7iaidT5s0qnINlwMjJ,True
ERIICE,Better Days,single,1.0,spotify_playlist_api,ERIICE - Better Days,https://open.spotify.com/track/2kHDWu9sTu2XgF7H5seYYJ,Spotify Playlist,2023-09-08,https://open.spotify.com/track/2kHDWu9sTu2XgF7H5seYYJ,True
Sivero,Dopamine,single,1.0,spotify_playlist_api,Sivero - Dopamine,https://open.spotify.com/track/6qGmVL7DWHg2e6FuvN2ebG,Spotify Playlist,2023-09-01,https://open.spotify.com/track/6qGmVL7DWHg2e6FuvN2ebG,True
Vibey Squares,Waves,single,1.0,spotify_playlist_api,Vibey Squares - Waves,https://open.spotify.com/track/5L0EwELGOZ3wpotdFpTYBJ,Spotify Playlist,2023-09-01,https://open.spotify.com/track/5L0EwELGOZ3wpotdFpTYBJ,True
ManyFew,"Spread Love (Right Here, Right Now)",single,1.0,spotify_playlist_api,"ManyFew - Spread Love (Right Here, Right Now)",https://open.spotify.com/track/14qQXFyUZL68wM2M5xuW2O,Spotify Playlist,2023-08-25,https://open.spotify.com/track/14qQXFyUZL68wM2M5xuW2O,True
HVME,Waste Your Love,single,1.0,spotify_playlist_api,HVME - Waste Your Love,https://open.spotify.com/track/6pPQ2P4RzhlmApRxDeaK6g,Spotify Playlist,2023-08-25,https://open.spotify.com/track/6pPQ2P4RzhlmApRxDeaK6g,True
Tobtok,We All Fall Down,single,1.0,spotify_playlist_api,Tobtok - We All Fall Down,https://open.spotify.com/track/2YfAHXcBU0RkhHcqxsYsjv,Spotify Playlist,2023-09-01,https://open.spotify.com/track/2YfAHXcBU0RkhHcqxsYsjv,True
Oliver Nelson,I Wonder,single,1.0,spotify_playlist_api,Oliver Nelson - I Wonder,https://open.spotify.com/track/1Df6BMJsbQsDfYbXfNyAGs,Spotify Playlist,2023-09-01,https://open.spotify.com/track/1Df6BMJsbQsDfYbXfNyAGs,True
Calvin Harris,Desire (with Sam Smith),single,1.0,spotify_playlist_api,Calvin Harris - Desire (with Sam Smith),https://open.spotify.com/track/22dUzMFttcR3uU17NcOAIv,Spotify Playlist,2023-07-28,https://open.spotify.com/track/22dUzMFttcR3uU17NcOAIv,True
Good Vibe Delivery,Life Around You,single,1.0,spotify_playlist_api,Good Vibe Delivery - Life Around You,https://open.spotify.com/track/0IelRLp96dmmmZdObUeEp8,Spotify Playlist,2023-08-18,https://open.spotify.com/track/0IelRLp96dmmmZdObUeEp8,True
Hr. Troels,Other Side,single,1.0,spotify_playlist_api,Hr. Troels - Other Side,https://open.spotify.com/track/25NVlQnDE1Nunso1vG4aSJ,Spotify Playlist,2023-08-18,https://open.spotify.com/track/25NVlQnDE1Nunso1vG4aSJ,True
Matisse & Sadko,Holiday,single,1.0,spotify_playlist_api,Matisse & Sadko - Holiday,https://open.spotify.com/track/0xTdKFf2Os8lRX89PpP6nV,Spotify Playlist,2023-08-11,https://open.spotify.com/track/0xTdKFf2Os8lRX89PpP6nV,True
Gabry Ponte,In The Club,single,1.0,spotify_playlist_api,Gabry Ponte - In The Club,https://open.spotify.com/track/5hRRXSDkYLdEzg0yfGbCp3,Spotify Playlist,2023-07-28,https://open.spotify.com/track/5hRRXSDkYLdEzg0yfGbCp3,True
ERIICE,Wonderwall,single,1.0,spotify_playlist_api,ERIICE - Wonderwall,https://open.spotify.com/track/0h5rcZamIz8BT6tEThiNhp,Spotify Playlist,2023-07-28,https://open.spotify.com/track/0h5rcZamIz8BT6tEThiNhp,True
Ljung,Who Says,single,1.0,spotify_playlist_api,Ljung - Who Says,https://open.spotify.com/track/2ymEwkv2sjGziEjSG75v65,Spotify Playlist,2023-06-23,https://open.spotify.com/track/2ymEwkv2sjGziEjSG75v65,True
Yaeger,Lupins In Blue,single,1.0,spotify_playlist_api,Yaeger - Lupins In Blue,https://open.spotify.com/track/1JDepuBvpnzV4BLIPvA2re,Spotify Playlist,2023-05-26,https://open.spotify.com/track/1JDepuBvpnzV4BLIPvA2re,True
HUGEL,I Adore You (feat. Daecolm),single,1.0,spotify_playlist_api,HUGEL - I Adore You (feat. Daecolm),https://open.spotify.com/track/5nPbKG04fhLkIAjcPFaZq7,Spotify Playlist,2024-07-19,https://open.spotify.com/track/5nPbKG04fhLkIAjcPFaZq7,True
Kungs,All Night Long,single,1.0,spotify_playlist_api,Kungs - All Night Long,https://open.spotify.com/track/1vQWFjEC34DHNXrRTFjDxe,Spotify Playlist,2024-01-19,https://open.spotify.com/track/1vQWFjEC34DHNXrRTFjDxe,True
HUGEL,Jamaican (Bam Bam),single,1.0,spotify_playlist_api,HUGEL - Jamaican (Bam Bam),https://open.spotify.com/track/7e4zDInS6tA2jwzphvs2Ay,Spotify Playlist,2025-11-07,https://open.spotify.com/track/7e4zDInS6tA2jwzphvs2Ay,True
Oimara,Wackelkontakt,single,1.0,spotify_playlist_api,Oimara - Wackelkontakt,https://open.spotify.com/track/4x7j9ed3FRH6CHj27kiTQ3,Spotify Playlist,2024-08-02,https://open.spotify.com/track/4x7j9ed3FRH6CHj27kiTQ3,True
Glockenbach,No Stress (feat. 163Margs),single,1.0,spotify_playlist_api,Glockenbach - No Stress (feat. 163Margs),https://open.spotify.com/track/1sw1JO5em44e2tyPLGFe3M,Spotify Playlist,2026-03-27,https://open.spotify.com/track/1sw1JO5em44e2tyPLGFe3M,True
Klangkuenstler,Sonne Geht Auf,single,1.0,spotify_playlist_api,Klangkuenstler - Sonne Geht Auf,https://open.spotify.com/track/6bs1myCEARQoI7oOLxqHkp,Spotify Playlist,2025-10-10,https://open.spotify.com/track/6bs1myCEARQoI7oOLxqHkp,True
Avicii,Forever Yours - Tim’s 2016 Ibiza Version,single,1.0,spotify_playlist_api,Avicii - Forever Yours - Tim’s 2016 Ibiza Version,https://open.spotify.com/track/1HnuyFokRiXuJtygnFCiZT,Spotify Playlist,2025-02-14,https://open.spotify.com/track/1HnuyFokRiXuJtygnFCiZT,True
Luca-Dante Spadafora,I Love It,single,1.0,spotify_playlist_api,Luca-Dante Spadafora - I Love It,https://open.spotify.com/track/5VG6MONs7BkKKjO65vZYMm,Spotify Playlist,2024-04-05,https://open.spotify.com/track/5VG6MONs7BkKKjO65vZYMm,True
Topic,Missing You,single,1.0,spotify_playlist_api,Topic - Missing You,https://open.spotify.com/track/2RTrq2GHoziL1i5WKkECQo,Spotify Playlist,2026-03-13,https://open.spotify.com/track/2RTrq2GHoziL1i5WKkECQo,True
Albi,Sitting Down Here (feat. Lilly Ahlberg),single,1.0,spotify_playlist_api,Albi - Sitting Down Here (feat. Lilly Ahlberg),https://open.spotify.com/track/7vu6ybPQYHIKfrqg73ZI2d,Spotify Playlist,2026-02-04,https://open.spotify.com/track/7vu6ybPQYHIKfrqg73ZI2d,True
Miss Bashful,Fake Designer Bitch,single,1.0,spotify_playlist_api,Miss Bashful - Fake Designer Bitch,https://open.spotify.com/track/00qZqbXKAiR9TAQyW7FTPx,Spotify Playlist,2026-04-03,https://open.spotify.com/track/00qZqbXKAiR9TAQyW7FTPx,True
Sting,Desert Rose - Bedouin Remix,EP,1.0,spotify_playlist_api,Sting - Desert Rose - Bedouin Remix,https://open.spotify.com/track/6Q0QOjg0whW68Mn2byferG,Spotify Playlist,2026-04-03,https://open.spotify.com/track/6Q0QOjg0whW68Mn2byferG,True
Blair Muir,Sorry,single,1.0,spotify_playlist_api,Blair Muir - Sorry,https://open.spotify.com/track/1K5hMzQh8BHvnoN7Alokyj,Spotify Playlist,2026-04-10,https://open.spotify.com/track/1K5hMzQh8BHvnoN7Alokyj,True
FAST BOY,Last Summer,single,1.0,spotify_playlist_api,FAST BOY - Last Summer,https://open.spotify.com/track/3P0cwc2OPm7UUkXw9OyCA2,Spotify Playlist,2024-10-18,https://open.spotify.com/track/3P0cwc2OPm7UUkXw9OyCA2,True
MaWayy,Moon And Back,single,1.0,spotify_playlist_api,MaWayy - Moon And Back,https://open.spotify.com/track/1oWgxKqMRdTEMna4ny7Sls,Spotify Playlist,2026-04-10,https://open.spotify.com/track/1oWgxKqMRdTEMna4ny7Sls,True
Stefy De Cicco,I Walk Above The Sky,single,1.0,spotify_playlist_api,Stefy De Cicco - I Walk Above The Sky,https://open.spotify.com/track/5yYkrhdD0PO5DJk3oBUX8H,Spotify Playlist,2026-03-13,https://open.spotify.com/track/5yYkrhdD0PO5DJk3oBUX8H,True
Shugz,P.U.M.P,single,1.0,spotify_playlist_api,Shugz - P.U.M.P,https://open.spotify.com/track/0hvvdKqFRnOah2xujgGjX5,Spotify Playlist,2026-03-20,https://open.spotify.com/track/0hvvdKqFRnOah2xujgGjX5,True
Natascha Polké,Ghost - Douran Rework,single,1.0,spotify_playlist_api,Natascha Polké - Ghost - Douran Rework,https://open.spotify.com/track/4q8keEFSMU43gfTkd1lJOU,Spotify Playlist,2026-04-10,https://open.spotify.com/track/4q8keEFSMU43gfTkd1lJOU,True
Mika Heggemann,Music Never Lies,single,1.0,spotify_playlist_api,Mika Heggemann - Music Never Lies,https://open.spotify.com/track/03L7OZovsBbQmCGMf4t8K4,Spotify Playlist,2026-03-20,https://open.spotify.com/track/03L7OZovsBbQmCGMf4t8K4,True
Marshmello,Where We Go,single,1.0,spotify_playlist_api,Marshmello - Where We Go,https://open.spotify.com/track/1aHAmd4iXRRkXIrTJwKncm,Spotify Playlist,2026-04-10,https://open.spotify.com/track/1aHAmd4iXRRkXIrTJwKncm,True
NOTION,PSYCHO,EP,1.0,spotify_playlist_api,NOTION - PSYCHO,https://open.spotify.com/track/6TnQUNziXgjkZUaO9b7jtd,Spotify Playlist,2026-04-10,https://open.spotify.com/track/6TnQUNziXgjkZUaO9b7jtd,True
Good Knights,Nights Like This,single,1.0,spotify_playlist_api,Good Knights - Nights Like This,https://open.spotify.com/track/2FJlG45sHgcXrkQGl2Cj5I,Spotify Playlist,2026-04-03,https://open.spotify.com/track/2FJlG45sHgcXrkQGl2Cj5I,True
Stefy De Cicco,Again (Fable),single,1.0,spotify_playlist_api,Stefy De Cicco - Again (Fable),https://open.spotify.com/track/0Hm545jiSANUhFQfo1Qk71,Spotify Playlist,2026-04-17,https://open.spotify.com/track/0Hm545jiSANUhFQfo1Qk71,True
Anyma,Bad Angel (with LISA),single,1.0,spotify_playlist_api,Anyma - Bad Angel (with LISA),https://open.spotify.com/track/4QR40LqFAbMdabh4AoZJGZ,Spotify Playlist,2026-04-08,https://open.spotify.com/track/4QR40LqFAbMdabh4AoZJGZ,True
DJ GUESTLIST,B.E.A.T.,single,1.0,spotify_playlist_api,DJ GUESTLIST - B.E.A.T.,https://open.spotify.com/track/6G1bG4D6ufdV0H9cbaBql5,Spotify Playlist,2026-03-13,https://open.spotify.com/track/6G1bG4D6ufdV0H9cbaBql5,True
Luude,Never Adds Up (feat. Inéz),single,1.0,spotify_playlist_api,Luude - Never Adds Up (feat. Inéz),https://open.spotify.com/track/0Cum83rmJihiD99CkRmOCn,Spotify Playlist,2026-04-09,https://open.spotify.com/track/0Cum83rmJihiD99CkRmOCn,True
FAST BOY,Beautiful Life,single,1.0,spotify_playlist_api,FAST BOY - Beautiful Life,https://open.spotify.com/track/15pViH8S6yor5SmFrV03ic,Spotify Playlist,2026-04-03,https://open.spotify.com/track/15pViH8S6yor5SmFrV03ic,True
MEDUZA,Don't Wanna Go Home (feat. Henry Camamile),single,1.0,spotify_playlist_api,MEDUZA - Don't Wanna Go Home (feat. Henry Camamile),https://open.spotify.com/track/6CAiFxfsp5qIOYs5m7kSZX,Spotify Playlist,2026-03-25,https://open.spotify.com/track/6CAiFxfsp5qIOYs5m7kSZX,True
